,score
1_cpu18_.usr,0.1139734006200713
3_dev252.0_rd_sec.s,0.11377538248720247
4_file.nr,0.11338582199737618
0_tps,0.11303359491275221
4_cpu10_.usr,0.11240475264877792
4_cpu22_.soft,0.11236378065677041
1_cpu20_.usr,0.11215016334457724
0_dev8.0_tps,0.11194474211690636
0_dev8.5_tps,0.11185963850510725
5_dev8.0_.util,0.11161121178211775
3_dev8.5_rd_sec.s,0.11016672852185774
3_dev8.0_rd_sec.s,0.11016672852185774
5_cswch.s,0.10995781611875124
4_cpu14_.usr,0.10882092101708114
2_cpu6_.usr,0.108384503657984
2_temp3_.temp,0.10826628330528361
2_temp3_degC,0.10819259515889473
2_ldavg.1,0.10807630013724955
2_ldavg.15,0.10790138175354855
0_cpu12_.usr,0.10743042913534916
0_cpu4_.usr,0.10730434807928652
4_cpu0_.soft,0.10706558104330742
5_cpu20_.soft,0.10611428984432694
5_cpu1_.sys,0.10567027260589157
0_dev8.5_.util,0.10559574058352124
0_dev8.0_.util,0.10559574058352124
2_cpu2_.usr,0.10522706141132597
0_cpu14_.usr,0.10503960920417041
3_cpu22_.sys,0.10491727842713734
4_cpu6_.usr,0.10383466921449039
1_cpu14_.usr,0.10348596839406876
0_ldavg.1,0.10275509731850326
4_cpu8_.usr,0.10258748727635658
4_dev8.0_avgqu.sz,0.10255969452855418
5_cpu0_.usr,0.10253134483979698
4_dev8.5_avgqu.sz,0.10248394777621586
5_bread.s,0.10228619249701668
5_dev8.5_rd_sec.s,0.10225828369794887
5_dev8.0_rd_sec.s,0.10224497624036812
5_dev252.0_rd_sec.s,0.10223753967582433
0_cpu20_.usr,0.10213699218641356
5_pgpgin.s,0.10200406928858326
0_dev252.0_.util,0.10171372155016983
0_cpu2_.sys,0.10156756036843068
4_ldavg.5,0.10156220857814444
0_cpu18_.usr,0.10153079283383121
3_bread.s,0.10104774961886406
4_dev252.0_avgqu.sz,0.10100987371169
1_fault.s,0.10095760595189361
3_cpu21_.usr,0.1007495263354361
0_dev252.0_tps,0.10072915476225283
3_pgpgin.s,0.10009965998515315
4_cpu2_.usr,0.10003831365837121
0_cpu10_.usr,0.0998962985594824
4_cpu18_.soft,0.09983210765221383
5_cpu2_.sys,0.0996674929432693
1_kbswpused,0.0988460031851897
3_cpu19_.sys,0.09884553835426999
3_dev8.5_tps,0.09851018067193502
0_cpu0_.usr,0.09839935569395697
4_cpu2_.soft,0.09823614623470685
3_dev8.0_tps,0.09797688126452686
0_bread.s,0.09714813733922262
1_cpu22_.usr,0.09684505073177237
0_pgpgin.s,0.09680547385567038
3_dev252.0_tps,0.09678992244031875
1_cpu16_.usr,0.09666205565366419
3_cpu19_.usr,0.09651678941186911
0_dev8.0_rd_sec.s,0.09603834931585489
0_dev8.5_rd_sec.s,0.09601718338433045
3_ldavg.5,0.09550983575779562
0_cpu18_.soft,0.09472212764837167
1_cpu0_.sys,0.09428671673469674
1_dev8.5_await,0.09410666372985405
2_all_..sys,0.09382878997764421
5_cpu14_.soft,0.09339254459124977
2_cpu6_.sys,0.09321755998432521
3_i116_intr.s,0.09314839891620831
3_tps,0.0927205971589465
1_X..swpused,0.09271242676587396
4_cpu4_.usr,0.09271186837741828
2_cpu20_.soft,0.0925117628957987
0_cpu6_.sys,0.09221447565326873
4_cpu21_.sys,0.09160342184414283
2_cpu16_.usr,0.09146967574220552
1_cpu4_.usr,0.0913807411910735
1_cpu22_.sys,0.09136846484873808
4_cpu20_.soft,0.09129962797878649
1_cpu2_.sys,0.09068268848512995
1_dev8.0_await,0.0904412932190933
5_cpu22_.soft,0.08919424850079082
2_cpu20_.iowait,0.08880149331062043
2_cpu7_.usr,0.08856954361326246
5_cpu4_.soft,0.0883309127496656
0_cpu10_.soft,0.08812598712072177
5_cpu16_.usr,0.08795599430593305
0_cpu10_.sys,0.08785149254882683
2_fault.s,0.08752295396310075
2_cpu18_.iowait,0.08731031224116804
0_cpu22_.usr,0.08721454594859593
1_cpu14_.sys,0.08676870491821022
0_cpu8_.soft,0.08593422411012686
4_cpu8_.sys,0.08553992958316868
0_cpu20_.soft,0.08533724176979415
1_dev8.5_svctm,0.08530885219550054
4_dev8.5_await,0.0852813129958189
2_cpu4_.usr,0.0846308330820229
4_dev252.0_wr_sec.s,0.0840897099399996
4_pgpgout.s,0.08376577366040999
2_majflt.s,0.08363665265688502
0_cpu6_.usr,0.08298933904800575
0_cpu22_.soft,0.08289705372529832
1_cpu10_.soft,0.08276535690539498
1_cpu6_.soft,0.08271735478327284
5_kbcommit,0.08247225747838166
1_cpu8_.usr,0.08238778391707231
5_cpu6_.soft,0.08238441525770485
4_all_..sys,0.08208311245622454
0_cpu6_.soft,0.0814276421173621
5_X..commit,0.08113000635484577
4_cpu14_.soft,0.08093258238207915
3_tcpsck,0.08062379081234657
1_cpu2_.soft,0.08060311080544738
3_totsck,0.08058510669300856
5_cpu12_.usr,0.08053454302823951
1_dev8.5_avgqu.sz,0.08048576104720791
1_cpu22_.soft,0.08043825590786284
5_cpu22_.iowait,0.07999821445419877
2_cpu9_.usr,0.07986733219622653
4_dev8.0_await,0.0797993879518925
1_cpu6_.sys,0.07979865475153823
4_cpu8_.soft,0.07976112986178001
1_dev8.0_avgqu.sz,0.07965647306989677
0_cpu18_.iowait,0.0796304162610533
1_dev252.0_avgqu.sz,0.07936724732421332
2_cpu0_.iowait,0.07926301052190621
2_cpu8_.soft,0.07913730991822758
5_cpu14_.usr,0.07878344533447142
2_cpu18_.soft,0.07814160995784257
4_bwrtn.s,0.07812898883253977
4_dev8.5_wr_sec.s,0.07799118606392075
1_cpu8_.iowait,0.0779885012500341
4_dev8.0_wr_sec.s,0.07778352871572287
5_fault.s,0.0776860539562553
1_cpu18_.soft,0.07737336900882487
3_cswch.s,0.07724517923115798
5_cpu5_.sys,0.07705559605479309
1_cpu4_.sys,0.07695215507802806
5_cpu6_.usr,0.07622446792860084
4_cpu19_.sys,0.07513336045746402
4_cpu18_.usr,0.07509113467995025
1_cpu16_.soft,0.0748009386271043
5_cpu12_.sys,0.07418916424610537
5_cpu8_.soft,0.07373676252833312
1_dev252.0_svctm,0.07365965091773426
2_cpu14_.soft,0.07348016141583814
4_pgfree.s,0.07322686166022925
1_dev8.0_svctm,0.07251934963964102
0_cpu14_.soft,0.07230006427193958
2_cpu11_.usr,0.07227794097122495
5_cpu3_.usr,0.07160647529763835
0_cpu0_.soft,0.07158185492080431
2_dev8.0_avgqu.sz,0.07146379236914811
2_dev8.5_avgqu.sz,0.07142273736417448
2_cpu1_.usr,0.07092086091334482
2_dev252.0_avgqu.sz,0.0704722340554354
0_cpu20_.sys,0.0704476193670195
2_cpu1_.sys,0.07018703678360157
4_cpu2_.sys,0.06967560636007128
