,-1
5_cpu3_.iowait,29.69383095170082
4_dev8.5_svctm,29.50206694148781
1_dev252.1_.util,29.457709644516754
5_dev252.1_avgqu.sz,28.994508184855132
4_cpu1_.iowait,28.96788789465778
5_i130_intr.s,28.758890468654283
2_cpu13_.iowait,28.729672868230573
5_passive.s,28.719771455743633
4_active.s,28.36174467966814
1_dev252.0_svctm,28.318350888998154
4_cpu2_.iowait,28.188153919913383
5_cpu7_.iowait,28.11388140934827
5_cpu15_.iowait,27.767590160698767
1_dev8.5_svctm,27.742983197624984
4_dev252.1_svctm,27.52911300039121
5_cpu13_.iowait,27.453880869240102
5_cpu11_.iowait,27.42188326817948
4_pswpin.s,27.22746493222383
5_dev252.1_avgrq.sz,27.110232646578936
0_lo_txpck.s,27.02697735652998
0_lo_rxpck.s,27.025586357018007
2_dev8.0_svctm,27.00137980048511
0_dev8.5_.util,26.10695658958862
0_dev8.0_.util,26.098559293639816
5_idgm.s,26.03831031560171
2_cpu9_.iowait,26.003583409431958
2_cpu17_.iowait,25.912274575013356
5_odgm.s,25.634420367903846
4_cpu15_.iowait,25.471661133876136
0_estres.s,25.371583753196163
2_dev8.5_svctm,25.237436617018393
